,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
160,161,26,No,Travel_Rarely,Research & Development,3,2,Medical,161,4,Healthcare Representative,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,No
161,162,30,No,Non-Travel,Research & Development,15,3,Medical,162,2,Sales Executive,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,No
162,163,29,No,Travel_Rarely,Research & Development,8,3,Medical,163,3,Manufacturing Director,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,No
163,164,29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,164,3,Research Scientist,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,Yes
164,165,19,Yes,Travel_Rarely,Research & Development,4,3,Medical,165,1,Sales Executive,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,Yes
165,166,30,No,Non-Travel,Research & Development,2,4,Life Sciences,166,3,Research Scientist,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,No
166,167,57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,167,4,Research Scientist,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,No
167,168,50,No,Travel_Rarely,Sales,10,4,Life Sciences,168,3,Manager,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,No
168,169,30,No,Non-Travel,Sales,10,2,Life Sciences,169,3,Laboratory Technician,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,No
169,170,60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,170,4,Laboratory Technician,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,No
170,171,47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,171,5,Manufacturing Director,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,No
171,172,46,No,Travel_Rarely,Sales,4,1,Technical Degree,172,1,Laboratory Technician,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,No
172,173,35,No,Travel_Rarely,Research & Development,15,2,Medical,173,2,Laboratory Technician,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,No
173,174,54,No,Travel_Rarely,Research & Development,2,4,Medical,174,2,Human Resources,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,No
174,175,34,No,Travel_Rarely,Sales,8,2,Life Sciences,175,1,Laboratory Technician,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,No
175,176,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,176,1,Healthcare Representative,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,No
176,177,31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,177,2,Research Director,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,No
177,178,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,178,4,Research Director,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,Yes
178,179,33,Yes,Travel_Rarely,Sales,5,4,Marketing,179,2,Research Director,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,Yes
179,180,30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,180,1,Sales Executive,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,No
180,181,35,No,Travel_Rarely,Research & Development,12,2,Medical,181,2,Sales Representative,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,No
181,182,31,Yes,Travel_Frequently,Research & Development,22,2,Medical,182,2,Sales Executive,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,Yes
182,183,34,Yes,Travel_Frequently,Sales,17,1,Marketing,183,1,Research Director,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,Yes
183,184,42,No,Travel_Frequently,Research & Development,2,4,Medical,184,1,Research Scientist,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,No
184,185,36,No,Non-Travel,Research & Development,3,4,Medical,185,1,Research Scientist,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,No
185,186,22,Yes,Travel_Frequently,Research & Development,7,3,Medical,186,2,Laboratory Technician,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,Yes
186,187,48,No,Travel_Rarely,Research & Development,6,3,Medical,187,1,Laboratory Technician,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,No
187,188,55,No,Travel_Rarely,Research & Development,1,3,Medical,188,1,Sales Executive,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,No
188,189,41,No,Non-Travel,Research & Development,3,2,Life Sciences,189,2,Research Scientist,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,No
189,190,35,No,Travel_Rarely,Research & Development,22,3,Medical,190,1,Sales Representative,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,No
190,191,40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,191,2,Laboratory Technician,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,No
191,192,39,No,Travel_Frequently,Research & Development,12,1,Medical,192,1,Research Scientist,99910,1.0,16,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,No
192,193,31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,193,3,Research Director,61420,4.0,13,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,No
193,194,42,No,Travel_Rarely,Research & Development,5,3,Medical,194,3,Sales Executive,53900,1.0,14,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,No
194,195,45,No,Travel_Rarely,Research & Development,2,1,Medical,195,4,Sales Executive,44040,0.0,23,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,No
195,196,26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,196,2,Laboratory Technician,59930,0.0,12,0,8.0,3,7,1,0,,3.0,2.0,3,3,Yes
196,197,29,No,Travel_Rarely,Research & Development,5,3,Medical,197,1,Research Scientist,51300,4.0,11,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,No
197,198,33,No,Travel_Rarely,Research & Development,16,3,Medical,198,1,Laboratory Technician,20900,4.0,16,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,No
198,199,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,199,1,Sales Executive,29090,9.0,14,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,No
199,200,18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,200,1,Sales Executive,34680,1.0,18,2,0.0,4,0,0,0,2.0,2.0,3.0,4,3,Yes
200,201,40,No,Non-Travel,Research & Development,1,4,Technical Degree,201,2,Laboratory Technician,30680,3.0,19,0,20.0,3,1,0,1,3.0,1.0,3.0,2,3,No
201,202,41,No,Non-Travel,Research & Development,23,3,Life Sciences,202,2,Manufacturing Director,26700,2.0,15,2,10.0,2,8,0,7,1.0,3.0,3.0,2,3,No
202,203,26,No,Travel_Rarely,Research & Development,9,4,Medical,203,3,Healthcare Representative,26930,5.0,17,3,8.0,3,0,0,0,1.0,3.0,3.0,2,3,No
203,204,35,No,Travel_Rarely,Research & Development,16,4,Medical,204,2,Human Resources,95260,1.0,15,0,5.0,2,5,0,3,1.0,3.0,3.0,2,3,No
204,205,34,No,Travel_Rarely,Research & Development,26,3,Medical,205,1,Laboratory Technician,52370,1.0,19,1,10.0,3,10,5,7,4.0,4.0,3.0,2,3,No
205,206,26,Yes,Travel_Rarely,Sales,1,3,Marketing,206,2,Manufacturing Director,24260,1.0,22,0,1.0,3,1,0,0,3.0,4.0,1.0,1,4,Yes
206,207,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,207,1,Sales Executive,41930,4.0,16,1,12.0,5,6,1,2,2.0,4.0,4.0,3,3,No
207,208,46,No,Travel_Frequently,Research & Development,4,1,Medical,208,5,Human Resources,29110,5.0,13,0,28.0,3,2,1,2,1.0,3.0,2.0,3,3,No
208,209,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,209,1,Research Director,26610,7.0,14,1,22.0,2,18,11,8,2.0,1.0,3.0,3,3,No
209,210,37,No,Non-Travel,Research & Development,7,2,Medical,210,1,Sales Executive,20280,1.0,16,1,9.0,3,9,7,7,1.0,2.0,3.0,3,3,No
210,211,52,No,Travel_Rarely,Sales,2,1,Medical,211,1,Laboratory Technician,99800,,11,1,18.0,2,10,6,9,4.0,1.0,3.0,3,3,No
211,212,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,212,2,Research Director,32980,8.0,22,0,6.0,4,4,1,2,4.0,3.0,3.0,2,4,Yes
212,213,24,No,Travel_Frequently,Sales,22,3,Life Sciences,213,1,Healthcare Representative,29350,0.0,14,2,3.0,5,2,2,1,4.0,4.0,3.0,2,3,No
213,214,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,214,1,Research Scientist,154270,3.0,16,1,18.0,2,1,0,0,3.0,3.0,3.0,3,3,No
214,215,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,215,5,Research Scientist,39440,6.0,11,2,8.0,3,6,4,3,2.0,2.0,2.0,3,3,No
215,216,49,No,Travel_Rarely,Sales,21,1,Life Sciences,216,1,Sales Executive,40110,1.0,18,2,31.0,2,31,0,9,4.0,3.0,3.0,1,3,No
216,217,24,No,Travel_Rarely,Sales,1,3,Marketing,217,1,Sales Executive,34070,1.0,15,2,6.0,2,6,1,4,2.0,4.0,3.0,2,3,No
217,218,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,218,4,Sales Executive,119940,1.0,14,1,6.0,6,5,1,4,1.0,2.0,4.0,3,3,No
218,219,24,No,Travel_Rarely,Sales,7,3,Medical,219,1,Laboratory Technician,12320,1.0,12,0,1.0,4,1,0,0,4.0,2.0,3.0,1,3,No
219,220,50,No,Travel_Frequently,Sales,2,2,Marketing,220,1,Sales Executive,29600,1.0,14,3,32.0,2,32,10,7,1.0,2.0,3.0,3,3,No
220,221,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,221,1,Research Scientist,190940,1.0,16,0,7.0,3,7,0,6,2.0,3.0,3.0,2,3,No
221,222,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,222,2,Research Scientist,39190,1.0,21,0,6.0,3,6,1,2,1.0,3.0,3.0,3,4,Yes
222,223,30,Yes,Travel_Frequently,Research & Development,9,3,Other,223,2,Healthcare Representative,68250,1.0,14,0,1.0,2,1,0,0,2.0,1.0,4.0,3,3,Yes
223,224,34,No,Travel_Rarely,Sales,6,2,Life Sciences,224,4,Research Director,102480,1.0,12,1,6.0,4,6,1,3,2.0,4.0,3.0,3,3,No
224,225,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,225,1,Sales Representative,189470,2.0,12,2,9.0,2,3,1,2,2.0,1.0,1.0,2,3,Yes
225,226,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,226,5,Sales Executive,24960,4.0,17,3,9.0,3,3,0,2,1.0,4.0,3.0,3,3,No
226,227,31,No,Travel_Rarely,Sales,1,3,Marketing,227,2,Sales Executive,64650,4.0,17,0,13.0,3,7,5,7,1.0,4.0,4.0,3,3,No
227,228,27,No,Travel_Rarely,Sales,22,4,Medical,228,1,Sales Representative,22060,0.0,14,1,6.0,4,5,0,3,1.0,3.0,2.0,3,3,No
228,229,37,No,Travel_Rarely,Sales,9,4,Marketing,229,2,Laboratory Technician,20860,4.0,14,0,17.0,3,3,1,0,4.0,3.0,2.0,3,3,No
229,230,20,No,Travel_Rarely,Research & Development,17,4,Medical,230,1,Sales Representative,22930,1.0,13,2,1.0,3,1,0,0,4.0,2.0,4.0,1,3,No
230,231,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,231,2,Manufacturing Director,26450,1.0,15,0,10.0,5,10,2,2,3.0,4.0,3.0,3,3,No
231,232,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,232,2,Sales Executive,26830,4.0,11,0,21.0,3,1,0,0,2.0,4.0,2.0,3,3,No
232,233,38,No,Travel_Rarely,Human Resources,2,4,Medical,233,1,Human Resources,20140,3.0,17,1,8.0,5,0,0,0,3.0,1.0,2.0,4,3,No
233,234,43,No,Travel_Frequently,Sales,4,3,Medical,234,2,Healthcare Representative,34190,3.0,11,1,10.0,5,8,4,7,4.0,3.0,3.0,3,3,No
234,235,48,No,Travel_Rarely,Research & Development,8,1,Medical,235,2,Laboratory Technician,53760,7.0,13,1,21.0,3,3,0,2,4.0,1.0,1.0,4,3,No
235,236,44,No,Travel_Rarely,Sales,29,4,Marketing,236,2,Sales Executive,19510,4.0,22,3,10.0,4,2,0,2,1.0,3.0,4.0,4,4,No
236,237,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,237,1,Laboratory Technician,23410,1.0,20,2,8.0,3,8,0,6,3.0,3.0,3.0,2,4,No
237,238,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,238,2,Research Scientist,22930,0.0,18,0,5.0,0,4,0,2,3.0,1.0,3.0,3,3,Yes
238,239,21,No,Travel_Rarely,Sales,16,2,Life Sciences,239,3,Sales Executive,87260,1.0,11,1,3.0,2,3,1,2,3.0,3.0,3.0,1,3,No
239,240,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,240,1,Laboratory Technician,40110,4.0,14,1,26.0,2,2,0,1,4.0,4.0,4.0,3,3,No
240,241,22,No,Travel_Rarely,Research & Development,2,2,Medical,241,2,Laboratory Technician,195450,0.0,14,0,3.0,3,2,2,2,1.0,3.0,3.0,2,3,No
241,242,33,No,Travel_Rarely,Sales,13,4,Marketing,242,2,Manufacturing Director,45680,0.0,18,1,6.0,2,5,1,2,3.0,3.0,3.0,3,3,No
242,243,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,243,1,Healthcare Representative,30220,1.0,16,1,6.0,3,6,0,5,1.0,4.0,2.0,3,3,No
243,244,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,244,3,Manager,57720,1.0,17,0,1.0,3,1,0,0,3.0,3.0,3.0,3,3,No
244,245,53,No,Travel_Rarely,Research & Development,24,3,Other,245,3,Manager,22690,7.0,11,1,18.0,2,14,8,10,4.0,1.0,4.0,2,3,No
245,246,34,No,Travel_Rarely,Research & Development,1,5,Medical,246,1,Research Scientist,53810,1.0,12,0,10.0,0,10,8,8,2.0,4.0,2.0,3,3,No
246,247,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,247,3,Research Director,34410,2.0,13,1,5.0,5,1,0,0,1.0,1.0,3.0,3,3,Yes
247,248,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,248,1,Manufacturing Director,54540,1.0,13,1,3.0,5,3,0,2,3.0,4.0,3.0,4,3,No
248,249,37,No,Travel_Rarely,Research & Development,4,3,Medical,249,1,Manager,98840,1.0,14,0,10.0,3,10,7,8,3.0,3.0,3.0,2,3,No
249,250,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,250,1,Healthcare Representative,41570,1.0,17,3,6.0,2,6,1,2,2.0,3.0,2.0,3,3,No
250,251,35,No,Travel_Rarely,Research & Development,10,5,Medical,251,4,Laboratory Technician,134580,1.0,11,0,17.0,3,17,11,8,2.0,4.0,3.0,3,3,No
251,252,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,252,2,Laboratory Technician,90690,3.0,25,1,15.0,3,13,4,7,3.0,4.0,1.0,3,4,No
252,253,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,253,2,Sales Executive,40140,2.0,19,1,16.0,4,9,7,1,3.0,2.0,4.0,2,3,No
253,254,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,254,2,Research Scientist,59150,2.0,13,1,13.0,3,3,0,2,2.0,2.0,3.0,2,3,No
254,255,27,No,Travel_Rarely,Sales,9,3,Marketing,255,5,Research Director,59930,0.0,14,1,5.0,3,4,1,1,1.0,4.0,3.0,1,3,No
255,256,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,256,5,Sales Representative,61620,1.0,12,3,1.0,2,1,1,1,4.0,3.0,3.0,2,3,Yes
256,257,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,257,1,Laboratory Technician,24060,1.0,11,0,10.0,3,10,9,7,1.0,1.0,3.0,3,3,Yes
257,258,35,No,Non-Travel,Research & Development,2,1,Medical,258,1,Research Scientist,187400,1.0,19,1,1.0,2,1,0,0,3.0,3.0,3.0,4,3,No
258,259,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,259,1,Healthcare Representative,76370,2.0,11,1,5.0,3,3,0,2,1.0,1.0,4.0,3,3,No
259,260,25,No,Travel_Rarely,Research & Development,11,3,Medical,260,2,Manufacturing Director,100960,0.0,11,1,4.0,3,3,1,2,4.0,2.0,3.0,3,3,No
260,261,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,261,5,Research Scientist,147560,0.0,20,1,8.0,3,7,0,5,4.0,4.0,3.0,2,4,No
261,262,29,No,Travel_Frequently,Sales,2,4,Life Sciences,262,4,Healthcare Representative,64990,1.0,18,3,10.0,3,10,2,8,2.0,4.0,3.0,2,3,No
262,263,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,263,1,Sales Executive,97240,3.0,13,0,12.0,2,2,2,2,2.0,2.0,3.0,4,3,No
263,264,27,No,Travel_Frequently,Sales,4,3,Technical Degree,264,5,Laboratory Technician,21940,1.0,12,0,6.0,5,6,0,4,4.0,4.0,3.0,3,3,No
264,265,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,265,3,Manager,33880,3.0,11,0,4.0,2,1,0,0,4.0,4.0,3.0,4,3,No
265,266,50,No,Travel_Rarely,Sales,5,3,Medical,266,1,Laboratory Technician,54730,1.0,19,1,20.0,2,20,3,8,4.0,3.0,3.0,4,3,No
266,267,34,No,Travel_Rarely,Research & Development,18,1,Medical,267,1,Healthcare Representative,27030,1.0,21,1,9.0,2,8,7,7,4.0,2.0,4.0,3,4,No
267,268,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,268,1,Healthcare Representative,25010,9.0,12,0,4.0,3,2,2,0,1.0,3.0,3.0,1,3,Yes
268,269,39,No,Travel_Rarely,Research & Development,12,5,Medical,269,1,Sales Representative,62200,1.0,14,2,20.0,2,20,11,10,4.0,3.0,3.0,3,3,No
269,270,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,270,5,Research Scientist,30380,1.0,11,0,10.0,5,10,0,8,4.0,4.0,2.0,1,3,No
270,271,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,271,4,Sales Representative,44240,3.0,14,1,18.0,2,4,1,3,2.0,3.0,3.0,2,3,Yes
271,272,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,272,1,Sales Executive,43120,0.0,12,1,10.0,2,9,1,8,2.0,4.0,2.0,2,3,No
272,273,27,No,Travel_Rarely,Research & Development,10,3,Medical,273,5,Research Scientist,132450,1.0,23,1,9.0,3,9,0,7,3.0,1.0,3.0,2,4,No
273,274,32,No,Travel_Rarely,Sales,1,3,Medical,274,2,Sales Executive,136640,3.0,14,0,10.0,6,7,7,7,3.0,4.0,,3,3,No
274,275,47,No,Travel_Rarely,Research & Development,2,3,Medical,275,5,Sales Executive,50210,2.0,17,0,20.0,3,7,1,7,4.0,1.0,3.0,3,3,No
275,276,40,No,Travel_Frequently,Research & Development,3,4,Medical,276,3,Human Resources,51260,5.0,18,0,20.0,2,18,1,12,4.0,1.0,3.0,3,3,No
276,277,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,277,2,Laboratory Technician,28590,3.0,18,1,32.0,2,5,1,3,3.0,3.0,3.0,3,3,No
277,278,41,No,Travel_Rarely,Sales,6,3,Medical,278,1,Sales Executive,102390,3.0,24,3,23.0,3,21,12,6,2.0,4.0,2.0,3,4,No
278,279,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,279,5,Laboratory Technician,53290,8.0,20,0,10.0,3,2,2,2,1.0,1.0,3.0,4,4,No
279,280,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,280,2,Manufacturing Director,43250,1.0,14,0,9.0,2,9,1,7,4.0,1.0,2.0,2,3,No
280,281,41,No,Travel_Rarely,Research & Development,3,3,Medical,281,1,Manufacturing Director,72600,1.0,16,0,22.0,2,22,2,10,4.0,3.0,3.0,3,3,No
281,282,50,No,Travel_Rarely,Sales,9,3,Life Sciences,282,2,Research Scientist,23220,7.0,25,1,4.0,0,2,2,2,4.0,2.0,3.0,4,4,No
282,283,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,283,3,Research Scientist,20750,7.0,18,3,10.0,0,7,3,7,1.0,2.0,3.0,2,3,Yes
283,284,36,No,Non-Travel,Research & Development,10,4,Technical Degree,284,2,Research Scientist,41520,9.0,19,1,10.0,3,8,0,5,1.0,1.0,3.0,3,3,No
284,285,38,No,Travel_Rarely,Research & Development,1,3,Medical,285,3,Manager,96190,4.0,13,1,10.0,2,1,0,0,3.0,3.0,4.0,3,3,No
285,286,44,No,Non-Travel,Research & Development,8,2,Life Sciences,286,1,Research Scientist,135030,2.0,12,0,9.0,6,5,1,4,1.0,3.0,3.0,2,3,No
286,287,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,287,1,Research Scientist,54410,9.0,22,1,28.0,6,22,11,13,4.0,3.0,2.0,2,4,No
287,288,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,288,2,Sales Executive,52090,7.0,14,1,10.0,3,8,7,7,3.0,4.0,2.0,3,3,No
288,289,29,No,Travel_Rarely,Research & Development,1,2,Medical,289,1,Sales Executive,106730,1.0,13,3,1.0,2,1,0,0,3.0,3.0,3.0,3,3,No
289,290,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,290,1,Sales Executive,50100,6.0,21,3,7.0,3,2,2,2,3.0,3.0,3.0,3,4,Yes
290,291,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,291,1,Laboratory Technician,135490,3.0,11,2,7.0,3,2,2,2,4.0,4.0,3.0,3,3,No
291,292,34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,292,2,Healthcare Representative,49990,3.0,12,2,10.0,2,5,4,3,2.0,3.0,3.0,4,3,No
292,293,23,No,Travel_Rarely,Sales,13,3,Marketing,293,5,Sales Executive,42210,1.0,11,1,5.0,4,4,0,2,2.0,1.0,4.0,3,3,No
293,294,39,No,Travel_Rarely,Sales,2,4,Marketing,294,4,Healthcare Representative,138720,9.0,12,3,12.0,3,8,3,6,3.0,2.0,1.0,2,3,No
294,295,56,No,Travel_Rarely,Research & Development,2,4,Medical,295,1,Manager,20420,7.0,12,0,30.0,6,10,1,1,3.0,4.0,2.0,3,3,No
295,296,40,No,Travel_Rarely,Sales,9,3,Marketing,296,2,Research Scientist,20730,0.0,14,0,5.0,3,4,2,3,4.0,4.0,2.0,3,3,No
296,297,27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,297,1,Laboratory Technician,29560,8.0,13,0,9.0,6,7,0,7,4.0,1.0,1.0,3,3,No
297,298,29,No,Travel_Rarely,Sales,20,3,Marketing,298,2,Manager,29260,1.0,15,1,2.0,3,2,2,2,4.0,2.0,3.0,2,3,No
298,299,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,299,3,Laboratory Technician,48090,2.0,18,0,19.0,2,2,2,2,4.0,4.0,3.0,3,3,No
299,300,35,No,Non-Travel,Research & Development,5,1,Medical,300,1,Healthcare Representative,51630,2.0,18,2,16.0,4,1,0,0,4.0,1.0,4.0,3,3,No
300,301,32,No,Travel_Frequently,Sales,4,4,Life Sciences,301,2,Sales Executive,188440,1.0,19,0,10.0,3,10,4,7,,4.0,3.0,1,3,No
301,302,38,No,Travel_Rarely,Sales,10,3,Medical,302,4,Laboratory Technician,181720,6.0,12,2,6.0,5,1,0,1,4.0,3.0,1.0,3,3,No
302,303,34,No,Travel_Rarely,Research & Development,20,3,Medical,303,3,Laboratory Technician,57440,3.0,19,1,7.0,4,0,0,0,2.0,1.0,3.0,2,3,No
303,304,52,No,Travel_Rarely,Sales,21,5,Technical Degree,304,3,Manager,28890,1.0,11,1,34.0,2,34,1,16,3.0,1.0,4.0,3,3,No
304,305,33,Yes,Travel_Rarely,Research & Development,1,2,Medical,305,3,Laboratory Technician,28710,1.0,17,3,10.0,2,10,7,8,4.0,4.0,2.0,3,3,Yes
305,306,25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,306,2,Research Scientist,74840,1.0,15,0,6.0,3,6,1,4,3.0,4.0,2.0,3,3,No
306,307,45,No,Travel_Rarely,Sales,2,3,Life Sciences,307,3,Healthcare Representative,60740,0.0,14,0,9.0,2,8,3,1,2.0,3.0,3.0,3,3,No
307,308,23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,308,2,Research Scientist,173280,1.0,17,1,2.0,2,2,0,2,1.0,3.0,3.0,1,3,No
308,309,47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,309,1,Research Director,27740,4.0,13,1,,2,5,1,3,2.0,3.0,3.0,3,3,Yes
309,310,34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,310,1,Research Scientist,45050,1.0,12,0,6.0,3,6,1,4,4.0,4.0,3.0,3,3,No
310,311,55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,311,4,Laboratory Technician,74280,5.0,12,0,24.0,2,5,1,4,4.0,1.0,3.0,3,3,Yes
311,312,36,No,Non-Travel,Research & Development,7,2,Life Sciences,312,5,Sales Executive,116310,1.0,18,1,10.0,2,10,0,9,1.0,1.0,3.0,1,3,No
312,313,52,No,Non-Travel,Research & Development,1,4,Life Sciences,313,5,Sales Executive,97380,0.0,18,2,5.0,2,4,1,2,4.0,4.0,3.0,3,3,No
313,314,26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,314,1,Manufacturing Director,28350,3.0,11,1,5.0,2,2,2,0,1.0,,3.0,3,3,No
314,315,29,No,Travel_Rarely,Research & Development,10,2,Medical,315,3,Manufacturing Director,169590,4.0,14,3,11.0,5,8,1,1,2.0,3.0,2.0,3,3,No
315,316,26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,316,2,Laboratory Technician,26130,6.0,19,1,6.0,2,4,1,2,4.0,1.0,2.0,3,3,Yes
316,317,34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,317,2,Manufacturing Director,61460,2.0,12,0,10.0,3,4,1,3,2.0,4.0,3.0,3,3,No
317,318,54,No,Travel_Rarely,Research & Development,18,4,Medical,318,2,Laboratory Technician,49630,9.0,15,1,9.0,2,5,1,4,4.0,1.0,3.0,3,3,No
318,319,27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,319,4,Research Scientist,195370,0.0,12,0,5.0,5,4,1,1,3.0,4.0,3.0,3,3,No
319,320,37,No,Travel_Rarely,Sales,2,4,Technical Degree,320,2,Manufacturing Director,61720,0.0,11,0,6.0,1,5,4,3,4.0,1.0,2.0,3,3,No
320,321,38,No,Travel_Frequently,Sales,2,4,Life Sciences,321,2,Research Scientist,23680,6.0,11,1,17.0,3,15,4,12,1.0,1.0,3.0,3,3,No
321,322,34,No,Travel_Rarely,Sales,2,3,Marketing,322,1,Sales Representative,103120,1.0,12,0,6.0,2,6,1,3,3.0,1.0,3.0,3,3,No
